SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,Yes,Yes,-1.2774445836787656,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,-1.4960059100684764,-0.9987008807442433,No
0,Yes,No,0.3106496014024181,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,0.53304822713436,0.37562556840582706,No
0,No,Yes,-1.2774445836787656,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,-0.1582593249347472,-0.980931320969656,Yes
0,No,No,-0.9924020376385531,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.7241548821534641,-0.7206127887687761,Yes
1,Yes,No,-1.2774445836787656,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,-1.4594463760648215,-0.9982152530236956,Yes
1,Yes,No,0.06632741908223598,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),-0.018668376920792765,-0.077531316827096,No
0,Yes,No,-1.2774445836787656,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,-0.9891578250178088,-0.991968314618468,No
0,No,No,0.26992923768238775,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.46569176996548,-0.11942774471798641,Yes
1,Yes,No,1.0436161483629645,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.3539759452164248,1.73218245778131,Yes
0,Yes,Yes,0.5142514200025698,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Electronic check,-1.5142856770703037,-0.6084548593095486,No
1,No,No,-1.0738427650786138,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.677624566148813,-0.7850909056651358,Yes
0,No,No,0.43281069256250915,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),0.8604222361670865,0.7065367119845085,No
0,Yes,Yes,0.35136996512244845,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,-1.4876969250676457,-0.6190062252378129,No
0,No,No,-1.1145631287986442,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.32864719611392706,-0.8380464011921358,No
0,No,No,1.6137012404433893,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),-0.11837619693076015,0.9307863489410707,No
0,No,No,-1.1552834925186746,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Mailed check,-1.4893587220678117,-0.9773111870528457,No
0,Yes,Yes,-0.9516816739185228,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,-0.3310862129520241,-0.8075180767595218,No
1,Yes,No,1.6137012404433893,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0.28876406810994004,1.3452254604539613,No
0,Yes,No,0.025607055362205634,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,-0.4424266119631542,-0.2309013805709876,No
0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),0.5214156481331973,1.5256140846501447,No
0,Yes,No,-0.4223169455581282,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,-0.3510277769540174,-0.498526402567381,Yes
0,Yes,No,1.5322605130033284,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1.4869197052297147,2.380738278572801,Yes
0,Yes,Yes,-0.46303730927815856,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,1.3174164112127704,-0.05472888794865058,Yes
0,No,No,-0.7073594915983407,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,0.682609957149311,-0.46888103762667205,No
1,Yes,No,-0.13727439951791576,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.4831943171293762,0.05855481486275596,No
0,Yes,Yes,-0.7073594915983407,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),0.39013368512007346,-0.4972461113041189,No
1,Yes,Yes,1.5729808767233588,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.3406815692150957,2.32491316469711,Yes
1,No,No,1.6137012404433893,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),-1.3082228490497045,-0.20862872738768506,No
0,Yes,No,-0.5444780367182193,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.7341256641544608,-0.31676919115874497,No
0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.4993295040688086,-0.9987450287188385,No
0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.36354493311741554,-0.9740000889582021,Yes
0,No,No,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.6385186579827569,-0.9701592151684154,No
1,Yes,Yes,-0.8702409464784621,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.4433111891253892,-0.6256063474398025,No
0,No,No,-0.8295205827584317,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Mailed check,-1.5109620830699715,-0.906431613840175,No
0,Yes,No,1.5322605130033284,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1.5201556452330371,2.414952958884118,No
1,Yes,No,-0.5037576729981889,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,0.8654076271675846,-0.14609312137351624,Yes
0,No,No,-0.38159658183809786,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),-1.477726143066649,-0.7996597372815677,No
1,No,No,0.6771328748826912,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0.5513279941361872,0.7853849946116214,No
0,Yes,Yes,-1.1552834925186746,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1030445981913404,-0.8376711434080762,Yes
0,No,No,-0.015113308357824713,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.4420511862252297,0.5081357141534639,Yes
0,No,Yes,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.31446824295036285,-0.9594533313290677,No
1,Yes,No,1.4915401492832983,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),-0.2729233179462098,0.7375948121122654,No
0,No,No,-1.0738427650786138,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.5230774451333633,-0.8029929093635089,Yes
0,Yes,Yes,-0.3408762181180675,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,-1.4976677070686424,-0.789307037238982,No
0,No,No,-0.015113308357824713,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1.3057838322116073,0.5010499642309266,No
0,No,No,-0.21871512695797646,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),-0.3958962959585028,-0.34579648445512057,No
1,Yes,No,-0.21871512695797646,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.3140928172124378,0.25863343572841985,Yes
0,No,No,1.0436161483629645,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0.5280628361338618,1.1149275509778502,No
0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.21896859410296257,-0.9759205258530954,Yes
0,Yes,Yes,-0.5851984004382496,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),-1.3331498040521963,-0.7993286274721033,No
0,Yes,Yes,0.5956921474426305,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),-1.4444902030633266,-0.5474865063935112,No
0,Yes,Yes,1.5322605130033284,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1.5101848632320405,2.387470844698576,No
0,No,No,-0.7888002190384014,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,0.8188773111629334,-0.507510515397514,Yes
0,Yes,Yes,0.14776814652229667,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),-0.45572098796448335,-0.20613436682305353,No
0,No,No,1.4100994218432374,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,-1.4943441130683104,-0.4285077148593177,No
0,No,No,-0.9109613101984924,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,-1.491020519067978,-0.9193669703965827,No
1,No,No,-0.5444780367182193,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.749081837155956,-0.28458531767880924,No
0,Yes,Yes,1.5729808767233588,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),-1.4926823160681442,-0.4218634446827329,No
0,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,0.8188773111629334,1.8076975683264818,No
0,Yes,Yes,0.6364125111626608,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.4876969250676457,-0.5942392114898787,No
0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.4860351280674797,-0.9985684368204575,No
0,Yes,Yes,-0.5851984004382496,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,0.6144762801425001,-0.29613001303546654,No
0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.4677553610656522,-0.9983256229601837,Yes
1,Yes,No,1.4100994218432374,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1.2675625012077867,2.0783908745572446,No
0,Yes,Yes,1.4915401492832983,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,-0.8528904710041867,0.21967284814811347,No
0,No,No,-0.5444780367182193,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1695164781979852,-0.15459160648310147,Yes
1,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,1.653099405246327,2.6709670635619616,No
1,No,No,0.22920887396235737,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.481049737066981,-0.6825351606803747,No
1,Yes,No,0.3106496014024181,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,-0.29785027294870164,0.0006105982064929549,No
0,Yes,Yes,1.1657772395230555,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,-1.3481059770536914,-0.3693935768762806,No
0,No,No,-0.9109613101984924,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.5396954151350245,-0.6462675995503785,Yes
0,Yes,No,-0.015113308357824713,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),0.2671607071077802,0.022574215567628838,No
0,No,No,-0.46303730927815856,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.1661928841976528,-0.12774963792919072,No
1,No,No,1.0843365120829946,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.15456030519649,1.5928955979333026,No
1,Yes,No,-0.7888002190384014,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.179085466098976,-0.6026935486248687,Yes
0,No,No,0.5956921474426305,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.479387940066815,-0.5527842633449409,No
0,Yes,Yes,1.4915401492832983,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),-1.288281285047711,-0.2142796681358768,No
0,No,No,-1.2367242199587352,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),-1.491020519067978,-0.9925422382882063,No
0,Yes,Yes,-0.4223169455581282,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),-1.5192710680708021,-0.8069662270770812,No
1,Yes,No,-0.7073594915983407,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1.0548524851865226,-0.3927699294244645,No
0,No,No,0.8400143297628127,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.4926823160681442,-0.5440429643750818,No
1,Yes,No,-0.1779947632379461,Yes,Yes,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.2982520670487077,-0.683109084350113,No
0,No,No,-0.4223169455581282,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Mailed check,-1.477726143066649,-0.7976730784247815,No
0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.179085466098976,-0.9764503015482383,Yes
1,Yes,No,-0.6666391278783103,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.8903345821700764,-0.32751922297268793,No
0,Yes,Yes,0.6364125111626608,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,-0.84291968900319,-0.1338862063979301,No
1,Yes,No,-0.0965540357978854,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1.3606231332170895,0.39728014994479627,No
0,No,No,-1.1960038562387048,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.18240906009930805,-0.9060122080815202,No
1,No,No,1.002895784642934,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,0.9634536501773859,1.4761462791161692,No
1,Yes,No,1.4508197855632678,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),1.0565142821866886,1.8983554341578235,Yes
0,Yes,No,-0.38159658183809786,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),-0.1582593249347472,-0.41268066596692127,No
0,Yes,No,1.3286586944031769,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),-0.16490651293541178,0.6738230628094296,No
0,Yes,No,0.47353105628253944,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.8604222361670865,0.7470866266502437,No
0,Yes,Yes,1.5729808767233588,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.4703017352280534,2.3751094118119065,No
0,Yes,No,0.18848851024232702,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),0.11095178909216456,0.08711855442588133,No
0,No,No,-0.8295205827584317,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.4744025490663168,-0.8897216054558736,No
0,Yes,Yes,1.4915401492832983,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.5712695581381809,1.4654845432514167,No
0,No,No,0.10704778280226633,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,-0.13997955793291994,-0.1321423614014179,No
0,No,No,-1.1145631287986442,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.0278619390838584,-0.8573611400775568,No
0,Yes,Yes,1.0436161483629645,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),0.5895493251400082,1.1240661817190665,No
0,Yes,No,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.5829021371393436,1.6328715889292997,No
0,Yes,No,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,0.11261358609233106,1.1155235486348858,No
0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),-1.477726143066649,-0.9984580668839693,No
0,No,No,0.26992923768238775,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,1.0232783421833662,0.6228983741138111,Yes
0,Yes,Yes,0.8400143297628127,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Credit card (automatic),-1.481049737066981,-0.5358535150876632,No
0,No,No,-0.21871512695797646,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.8122301231622688,0.04489101672552658,No
1,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.16246749609731476,-0.9766710414212145,Yes
1,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8155537171626008,-0.9679959644132482,Yes
0,Yes,No,-0.5851984004382496,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0.33363258711442517,-0.3725501570598409,No
0,Yes,Yes,0.5549717837226001,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,-1.481049737066981,-0.602384512802702,No
0,Yes,No,1.6137012404433893,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.6526976111463211,1.684039091485192,No
0,No,No,0.14776814652229667,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.7573908221567865,0.35149870028952396,Yes
0,Yes,No,-1.1552834925186746,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.3165318340505352,-0.9632942051188544,No
0,No,No,-0.30015585439803716,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.4943441130683104,-0.7976289304501862,No
0,Yes,Yes,0.3106496014024181,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.4623681759651477,-0.10832452910728159,No
0,Yes,No,1.247217966963116,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.2509445312061254,1.837497451178274,No
1,No,No,-0.7073594915983407,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,1.0482052971858582,-0.3775388781891039,Yes
0,No,No,-0.748079855318371,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.3078210549496983,-0.6685623267209787,No
1,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.4952286902305454,2.494617979041243,No
0,No,No,0.26992923768238775,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.3838882912194153,0.7764450297560836,No
0,Yes,Yes,0.5956921474426305,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),-0.1582593249347472,0.2148827929045291,No
0,Yes,No,-0.5444780367182193,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.7989357471609396,-0.2691114525831748,No
0,No,No,-1.1145631287986442,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6792863631489789,-0.7978055223485673,Yes
0,No,No,-0.7888002190384014,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.9858342310174765,-0.8104759910574034,Yes
0,No,No,-0.62591876415828,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),0.5081212721318681,-0.41334288558585,No
1,Yes,No,0.06632741908223598,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.358559542116917,0.06334487010634032,No
0,No,No,0.3920903288424788,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-0.5055748979694671,-0.09004726762484898,No
0,Yes,No,-1.1145631287986442,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.5496661971360212,-0.8236320874867874,Yes
0,Yes,Yes,1.5729808767233588,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.3580767590546883,-0.2730185483348542,No
1,Yes,No,-0.5444780367182193,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),0.05445069108651675,-0.4396550784446179,No
0,No,Yes,-1.2367242199587352,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,-1.5009913010689746,-0.9915930568344085,Yes
0,No,No,1.002895784642934,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.5275800530716328,-0.5242867457437083,No
0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1.4503601712260603,2.400582793153365,No
0,No,No,-1.0738427650786138,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,0.7042133181514708,-0.7802346284596586,No
0,Yes,Yes,-0.62591876415828,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6875953481498096,-0.3665681065021848,Yes
0,Yes,No,1.1657772395230555,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),0.5363718211346925,1.170178741183803,No
0,Yes,Yes,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.2073360151017999,-0.9760750437641786,Yes
0,Yes,Yes,0.6364125111626608,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1.5633623672373562,1.395841113327413,No
0,No,No,-0.6666391278783103,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),-1.4677553610656522,-0.8616214196259983,No
1,No,No,-0.9516816739185228,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6743009721484804,-0.6778554753732784,Yes
0,No,No,-1.1960038562387048,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.6700928009859131,-0.9532505408984355,No
0,No,Yes,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.6767399889865777,-0.9878184050065146,Yes
0,No,No,1.3286586944031769,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),1.3406815692150957,1.9204073474681502,No
0,Yes,Yes,1.5322605130033284,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.6747027662484868,2.6347877983811556,No
0,Yes,No,1.125056875803025,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,-0.16490651293541178,0.5647554915718696,No
0,Yes,No,1.4915401492832983,Yes,Yes,No,No,No,No,No,No internet service,No,One year,Yes,Electronic check,-1.2783105030467143,-0.22884849975230864,No
1,No,No,0.10704778280226633,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.19237984210030468,0.06051939973224441,No
0,No,No,-0.4223169455581282,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,-1.4860351280674797,-0.7998363291799486,No
0,Yes,Yes,1.369379058123207,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),0.5014740841312035,1.3037042903471305,No
1,Yes,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.18407085709947407,-0.9763840795863453,Yes
0,Yes,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.48485611412954227,-0.9723886878854755,Yes
0,Yes,Yes,0.06632741908223598,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.8404806721650927,0.35984266748802585,No
0,Yes,Yes,1.6137012404433893,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),-1.3397969920528607,-0.2528870719194212,No
0,Yes,Yes,-0.055833672077855064,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,-0.15992112193491323,-0.1912123514098597,No
0,No,Yes,-0.0965540357978854,Yes,Yes,No,No,No,No,No,No internet service,No,One year,No,Bank transfer (automatic),-1.3098846460498705,-0.688097805479376,No
0,No,No,-0.9516816739185228,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.8654076271675846,-0.649931881441784,Yes
0,Yes,Yes,-0.5037576729981889,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.18905624809997262,-0.3580254734180043,Yes
1,Yes,No,-0.5444780367182193,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),-1.0124229830201346,-0.7526200703503308,No
0,Yes,No,1.3286586944031769,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.3390197722149297,2.0453902635472967,No
0,Yes,Yes,-0.0965540357978854,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.5109620830699715,-0.7412519668920545,No
0,No,No,-1.0738427650786138,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Mailed check,-1.51594747407047,-0.9525000253303162,No
0,No,No,-1.2367242199587352,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,-0.4440884089633204,-0.9646848663186046,No
0,Yes,Yes,0.8400143297628127,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,0.2355865641046238,0.6825202138046935,No
1,Yes,No,-1.0331224013585834,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.35357415111641893,-0.7720893271468353,No
0,Yes,Yes,1.1657772395230555,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),-0.5005895069689685,0.2999780139368696,No
1,No,No,1.5322605130033284,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,-0.6484894399837535,0.43376845094776856,Yes
0,No,No,-0.7888002190384014,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.464914550127549,-0.5679932405930038,No
